title,firstname,middlename,lastname,name_suffix,nickname,bioguide_id,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,oc_email,house vote on healthcare
Rep,Stephanie,Tubbs,Jones,,,J000284,D,OH,11,0,F,,,http://www.house.gov/tubbsjones,,,23325,H8OH11067,400208,N00003561,,http://www.opencongress.org/wiki/Stephanie_Tubbs_Jones,,,,,1949-09-10,,no
Rep,Henry,C.,Johnson,Jr.,Hank,J000288,D,GA,4,1,M,202-225-1605,202-226-0691,https://hankjohnson.house.gov,,2240 Rayburn House Office Building,68070,H6GA04129,412199,N00027848,RepHankJohnson,http://www.opencongress.org/wiki/Henry_Johnson,http://youtube.com/RepHankJohnson,115356957005,,,1954-10-02,Rep.Hankjohnson@opencongress.org,no
Rep,Hakeem,S.,Jeffries,,,J000294,D,NY,8,1,M,202-225-5936,,http://jeffries.house.gov,,1607 Longworth House Office Building,55285,H2NY10092,412561,N00033640,RepJeffries,,,RepHakeemJeffries,,,1970-08-04,Rep.Jeffries@opencongress.org,no
Rep,Pramila,,Jayapal,,,J000298,D,WA,7,1,F,202-225-3106,,https://jayapal.house.gov,,319 Cannon House Office Building,153141,H6WA07458,412730,N00038858,RepJayapal,,,RepJayapal,,,1965-09-21,Rep.Jayapal@opencongress.org,no
Rep,Paul,E.,Kanjorski,,,K000008,D,PA,11,0,M,,,http://kanjorski.house.gov,,,27047,H0PA11050,400210,N00001509,,http://www.opencongress.org/wiki/Paul_Kanjorski,,,,,1937-04-02,,no
Rep,Marcy,,Kaptur,,,K000009,D,OH,9,1,F,202-225-4146,202-225-7711,https://kaptur.house.gov,,2186 Rayburn House Office Building,27016,H2OH09031,400211,N00003522,RepMarcyKaptur,http://www.opencongress.org/wiki/Marcy_Kaptur,http://youtube.com/USRepMarcyKaptur,RepresentativeMarcyKaptur,,,1946-06-17,Rep.Kaptur@opencongress.org,no
Rep,Patrick,Joseph,Kennedy,,,K000113,D,RI,1,0,M,,,http://patrickkennedy.house.gov,,,22207,H4RI01034,400215,N00000360,,http://www.opencongress.org/wiki/Patrick_Joseph_Kennedy,,,,,1967-07-14,,no
Rep,Dale,E.,Kildee,,,K000172,D,MI,5,0,M,202-225-3611,202-225-6393,http://www.house.gov/kildee,http://www.house.gov/writerep,2107 Rayburn House Office Building,26909,H6MI07108,400216,N00004070,,http://www.opencongress.org/wiki/Dale_Kildee,,,,,1929-09-16,,no
Rep,Carolyn,Cheeks,Kilpatrick,,,K000180,D,MI,13,0,F,,,http://www.house.gov/kilpatrick,,,522,H6MI15127,400217,N00004005,,http://www.opencongress.org/wiki/Carolyn_Cheeks_Kilpatrick,,,,,1945-06-25,,no
Rep,Ron,James,Kind,,,K000188,D,WI,3,1,M,202-225-5506,202-225-5739,https://kind.house.gov,,1502 Longworth House Office Building,630,H6WI03099,400218,N00004403,RepRonKind,http://www.opencongress.org/wiki/Ronald_James_Kind,http://youtube.com/RepRonKind,repronkind,,,1963-03-16,Rep.Kind@opencongress.org,no
Rep,Dennis,J.,Kucinich,,,K000336,D,OH,10,0,M,202-225-5871,202-225-5745,http://kucinich.house.gov,http://kucinich.house.gov/Contact/Starter.htm,2445 Rayburn House Office Building,318,H6OH23033,400227,N00003572,,http://www.opencongress.org/wiki/Dennis_Kucinich,,,,,1946-10-08,,no
Rep,Steve,,Kagen,,,K000365,D,WI,8,0,M,,,http://kagen.house.gov,,,66021,H6WI08122,412240,N00027618,,http://www.opencongress.org/wiki/Steven_Kagen,,,,,1949-12-12,,no
Rep,Ron,,Klein,,,K000366,D,FL,22,0,M,,,http://klein.house.gov,,,24261,H6FL22040,412198,N00027515,,http://www.opencongress.org/wiki/Ron_Klein,,,,,1957-07-10,,no
Rep,Ann,,Kirkpatrick,,,K000368,D,AZ,1,0,F,202-225-3361,202-225-3462,http://kirkpatrick.house.gov,https://kirkpatrick.house.gov/contact/email-me,201 Cannon House Office Building,28425,H8AZ01104,412286,N00029260,,http://www.opencongress.org/wiki/Ann_Kirkpatrick,,,,,1950-03-24,,no
Rep,Larry,,Kissell,,,K000369,D,NC,8,0,M,202-225-3715,202-225-4036,http://kissell.house.gov,https://forms.house.gov/kissell/contact-form.shtml,1632 Longworth House Office Building,57769,H6NC08111,412287,N00028859,,http://www.opencongress.org/wiki/Lawrence_Kissell,,,,,1951-01-31,,no
Rep,Suzanne,M.,Kosmas,,,K000370,D,FL,24,0,F,,,http://www.kosmas.house.gov,,,12851,H8FL24026,412288,N00029370,,http://www.opencongress.org/wiki/Suzanne_Kosmas,,,,,1944-02-25,,no
Rep,Frank,,Kratovil,Jr.,,K000371,D,MD,1,0,M,,,http://kratovil.house.gov,,,101875,H8MD01086,412289,N00029146,,http://www.opencongress.org/wiki/Frank_Kratovil,,,,,1968-05-29,,no
Rep,Mary Jo,,Kilroy,,,K000372,D,OH,15,0,F,,,http://kilroy.house.gov,,,95759,H6OH15104,412285,N00027778,,http://www.opencongress.org/wiki/Mary_Jo_Kilroy,,,,,1949-04-30,,no
Rep,William,R.,Keating,,,K000375,D,MA,9,1,M,202-225-3111,202-225-5658,https://keating.house.gov,,2351 Rayburn House Office Building,4743,H0MA10082,412435,N00031933,USRepKeating,http://www.opencongress.org/wiki/Bill_Keating,http://youtube.com/RepBillKeating,Congressman.Keating,,,1952-09-06,Rep.Keating@opencongress.org,no
Rep,Joseph,P.,Kennedy,III,,K000379,D,MA,4,1,M,202-225-5931,202-225-0182,https://kennedy.house.gov,,434 Cannon House Office Building,141275,H2MA04073,412543,N00034044,RepJoeKennedy,,,301936109927957,,,1980-10-04,Rep.Kennedy@opencongress.org,no
Rep,Daniel,T.,Kildee,,,K000380,D,MI,5,1,M,202-225-3611,202-225-6393,http://dankildee.house.gov,,227 Cannon House Office Building,136102,H2MI05119,412546,N00033395,RepDanKildee,,http://youtube.com/RepDanKildee,RepDanKildee,,,1958-08-11,Rep.Dankildee@opencongress.org,no
Rep,Derek,,Kilmer,,,K000381,D,WA,6,1,M,202-225-5916,,https://kilmer.house.gov,,1520 Longworth House Office Building,51516,H2WA06129,412583,N00034453,RepDerekKilmer,,,derek.kilmer,,,1974-01-01,Rep.Kilmer@opencongress.org,no
Rep,Ann,M.,Kuster,,,K000382,D,NH,2,1,F,202-225-5206,202-225-2946,http://kuster.house.gov,,137 Cannon House Office Building,122256,H0NH02181,412557,N00030875,RepAnnieKuster,,http://youtube.com/RepKuster,CongresswomanAnnieKuster,,,1956-09-05,Rep.Kuster@opencongress.org,no
Rep,Robin,,Kelly,,,K000385,D,IL,2,1,F,202-225-0773,202-225-4583,https://robinkelly.house.gov,,1239 Longworth House Office Building,33384,H2IL02172,412595,N00035215,RepRobinKelly,,,reprobinkelly,,,1956-04-30,Rep.Robinkelly@opencongress.org,no
Rep,Ro,,Khanna,,,K000389,D,CA,17,1,M,202-225-2631,,https://khanna.house.gov,,513 Cannon House Office Building,29473,H4CA12055,412684,N00026427,RepRoKhanna,,,RepRoKhanna,,,1976-09-13,Rep.Khanna@opencongress.org,no
Rep,Ruben,,Kihuen,,,K000390,D,NV,4,1,M,202-225-9894,,https://kihuen.house.gov,,313 Cannon House Office Building,66851,H2NV00050,412716,N00033530,RepKihuen,,,RepKihuen,,,1980-04-25,Rep.Kihuen@opencongress.org,no
Rep,Raja,,Krishnamoorthi,,,K000391,D,IL,8,1,M,202-225-3711,,https://krishnamoorthi.house.gov,,515 Cannon House Office Building,117519,H6IL08147,412701,N00033240,congressmanraja,,,congressmanraja,,,1973-07-19,Rep.Krishnamoorthi@opencongress.org,no
Rep,Nicholas,V.,Lampson,,Nick,L000043,D,TX,22,0,M,,,http://lampson.house.gov,,,285,H6TX09033,400229,N00005928,,http://www.opencongress.org/wiki/Nicholas_Lampson,,,,,1945-02-14,,no
Rep,Tom,,Lantos,,,L000090,D,CA,12,0,M,,,http://lantos.house.gov,,,26739,H0CA11022,400231,N00007382,,http://www.opencongress.org/wiki/Thomas_Lantos,,,,,1928-02-01,,no
Rep,Sander,M.,Levin,,,L000263,D,MI,9,1,M,202-225-4961,202-226-1033,http://levin.house.gov,,1236 Longworth House Office Building,26918,H2MI17023,400238,N00003950,RepSandyLevin,http://www.opencongress.org/wiki/Sander_Levin,http://youtube.com/mi12yes,RepSandyLevin,,,1931-09-06,Rep.Levin@opencongress.org,no
Rep,John,R.,Lewis,,,L000287,D,GA,5,1,M,202-225-3801,202-225-0351,https://johnlewis.house.gov,,343 Cannon House Office Building,26820,H6GA05217,400240,N00002577,RepJohnLewis,http://www.opencongress.org/wiki/John_Lewis,http://youtube.com/repjohnlewis,RepJohnLewis,,,1940-02-21,Rep.Johnlewis@opencongress.org,no
Rep,Zoe,,Lofgren,,,L000397,D,CA,19,1,F,202-225-3072,202-225-3336,https://lofgren.house.gov,,1401 Longworth House Office Building,21899,H4CA16049,400245,N00007479,RepZoeLofgren,http://www.opencongress.org/wiki/Zoe_Lofgren,http://youtube.com/RepZoeLofgren,zoelofgren,,,1947-12-21,Rep.Lofgren@opencongress.org,no
Rep,Nita,M.,Lowey,,,L000480,D,NY,17,1,F,202-225-6506,202-225-0546,https://lowey.house.gov,,2365 Rayburn House Office Building,26982,H8NY20056,400246,N00001024,NitaLowey,http://www.opencongress.org/wiki/Nita_Lowey,http://youtube.com/nitalowey,RepLowey,,,1937-07-05,Rep.Lowey@opencongress.org,no
Rep,Barbara,,Lee,,,L000551,D,CA,13,1,F,202-225-2661,202-225-9817,https://lee.house.gov,,2267 Rayburn House Office Building,8315,H8CA09060,400237,N00008046,RepBarbaraLee,http://www.opencongress.org/wiki/Barbara_Lee,http://youtube.com/RepLee,RepBarbaraLee,,,1946-07-16,Rep.Lee@opencongress.org,no
Rep,John,B.,Larson,,,L000557,D,CT,1,1,M,202-225-2265,202-225-1031,https://larson.house.gov,,1501 Longworth House Office Building,17188,H8CT01046,400233,N00000575,RepJohnLarson,http://www.opencongress.org/wiki/John_Larson,http://youtube.com/RepJohnLarson,RepJohnLarson,,,1948-07-22,Rep.Larson@opencongress.org,no
Rep,James,R.,Langevin,,Jim,L000559,D,RI,2,1,M,202-225-2735,202-225-5976,http://langevin.house.gov,,2077 Rayburn House Office Building,55787,H0RI02139,400230,N00009724,JimLangevin,http://www.opencongress.org/wiki/James_Langevin,http://youtube.com/jimlangevin,CongressmanJimLangevin,,,1964-04-22,Rep.Langevin@opencongress.org,no
Rep,Rick,,Larsen,,,L000560,D,WA,2,1,M,202-225-2605,202-225-4420,http://larsen.house.gov,,2113 Rayburn House Office Building,56231,H0WA02080,400232,N00009759,RepRickLarsen,http://www.opencongress.org/wiki/Rick_Larsen,http://youtube.com/congressmanlarsen,RepRickLarsen,,,1965-06-15,Rep.Larsen@opencongress.org,no
Rep,Stephen,F.,Lynch,,,L000562,D,MA,8,1,M,202-225-8273,202-225-3984,http://lynch.house.gov,,2268 Rayburn House Office Building,4844,H2MA09072,400249,N00013855,RepStephenLynch,http://www.opencongress.org/wiki/Stephen_Lynch,http://youtube.com/RepLynch,repstephenlynch,,,1955-03-31,Rep.Lynch@opencongress.org,no
Rep,Daniel,William,Lipinski,,,L000563,D,IL,3,1,M,202-225-5701,202-225-1012,https://lipinski.house.gov,,2346 Rayburn House Office Building,33692,H4IL03077,400630,N00027239,RepLipinski,http://www.opencongress.org/wiki/Daniel_Lipinski,http://youtube.com/lipinski03,repdanlipinski,,,1966-07-15,Rep.Lipinski@opencongress.org,no
Rep,David,,Loebsack,,,L000565,D,IA,2,1,M,202-225-6576,202-226-0757,http://loebsack.house.gov,,1527 Longworth House Office Building,68964,H6IA02146,412209,N00027741,DaveLoebsack,http://www.opencongress.org/wiki/Dave_Loebsack,http://youtube.com/congressmanloebsack,DaveLoebsack,,,1952-12-23,Rep.Loebsack@opencongress.org,no
Rep,Ben,Ray,Luján,,,L000570,D,NM,3,1,M,202-225-6190,202-226-1528,https://lujan.house.gov,,2231 Rayburn House Office Building,102842,H8NM03196,412293,N00029562,RepBenRayLujan,http://www.opencongress.org/wiki/Ben_Lujan,http://youtube.com/Repbenraylujan,RepBenRayLujan,,,1972-06-07,Rep.Lujan@opencongress.org,no
Rep,Alan,S.,Lowenthal,,,L000579,D,CA,47,1,M,202-225-7924,202-225-7926,http://lowenthal.house.gov,,125 Cannon House Office Building,16469,H2CA00104,412521,N00033274,RepLowenthal,,http://youtube.com/RepLowenthal,RepLowenthal,,,1941-03-08,Rep.Lowenthal@opencongress.org,no
Rep,Michelle,,Lujan Grisham,,,L000580,D,NM,1,1,F,202-225-6316,202-225-4975,https://lujangrisham.house.gov,,214 Cannon House Office Building,102404,H8NM01257,412558,N00029400,RepLujanGrisham,,http://youtube.com/RepLujanGrisham,RepLujanGrisham,,,1959-10-24,Rep.Lujangrisham@opencongress.org,no
Rep,Brenda,,Lawrence,,,L000581,D,MI,14,1,F,202-225-5802,202-226-2356,https://lawrence.house.gov,,1213 Longworth House Office Building,78851,H2MI14111,412638,N00034068,RepLawrence,,,395759603917487,,,1954-10-18,Rep.Lawrence@opencongress.org,no
Rep,Ted,,Lieu,,,L000582,D,CA,33,1,M,202-225-3976,202-225-4099,https://lieu.house.gov,,236 Cannon House Office Building,,H4CA33119,412616,N00035825,RepTedLieu,,,RepTedLieu,,,1969-03-29,Rep.Lieu@opencongress.org,no
Rep,Al,,Lawson,,,L000586,D,FL,5,1,M,202-225-0123,,https://lawson.house.gov,,1337 Longworth House Office Building,24263,H0FL02086,412693,N00030642,RepAlLawsonJr,,,RepAlLawsonJr,,,1948-09-21,Rep.Lawson@opencongress.org,no
Rep,Carolyn,B.,Maloney,,,M000087,D,NY,12,1,F,202-225-7944,202-225-4709,http://maloney.house.gov,,2308 Rayburn House Office Building,26978,H2NY14037,400251,N00000078,RepMaloney,http://www.opencongress.org/wiki/Carolyn_Maloney,http://youtube.com/carolynbmaloney,,,,1946-02-19,Rep.Maloney@opencongress.org,no
Rep,Carolyn,,McCarthy,,,M000309,D,NY,4,0,F,202-225-5516,202-225-5758,http://carolynmccarthy.house.gov,https://carolynmccarthy.house.gov/contact,2346 Rayburn House Office Building,693,H6NY04112,400257,N00001148,,http://www.opencongress.org/wiki/Carolyn_McCarthy,,,,,1944-01-05,,no
Rep,James,P.,McGovern,,Jim,M000312,D,MA,2,1,M,202-225-6101,202-225-5759,http://mcgovern.house.gov,,438 Cannon House Office Building,552,H4MA03022,400263,N00000179,RepMcGovern,http://www.opencongress.org/wiki/James_McGovern,http://youtube.com/repjimmcgovern,RepJimMcGovern,,,1959-11-20,Rep.Mcgovern@opencongress.org,no
Rep,Jim,A.,McDermott,,,M000404,D,WA,7,0,M,202-225-3106,202-225-6197,http://mcdermott.house.gov,https://forms.house.gov/mcdermott/webforms/new/contact.shtml,1035 Longworth House Office Building,27128,H8WA07132,400262,N00009829,,http://www.opencongress.org/wiki/James_McDermott,,,,,1936-12-28,,no
Rep,Mike,,McIntyre,,,M000485,D,NC,7,0,M,202-225-2731,202-225-5773,http://mcintyre.house.gov,https://mcintyreforms.house.gov/forms/writeyourrep/,2428 Rayburn House Office Building,153,H8NC07044,400266,N00002356,,http://www.opencongress.org/wiki/Mike_McIntyre,,,,,1956-08-06,,no
Rep,Michael,R.,McNulty,,,M000590,D,NY,21,0,M,,,http://www.house.gov/mcnulty,,,26987,H8NY23084,400268,N00001214,,http://www.opencongress.org/wiki/Michael_McNulty,,,,,1947-09-16,,no
Rep,Martin,T.,Meehan,,Marty,M000627,D,MA,5,0,M,,,http://www.house.gov/meehan,,,,H2MA05054,400269,N00000205,,http://www.opencongress.org/wiki/Martin_Meehan,,,,,1956-12-30,,no
Rep,Juanita,,Millender-McDonald,,,M000714,D,CA,37,0,F,,,http://millender-mcdonald.house.gov,,,,H6CA37222,400275,N00006811,,http://www.opencongress.org/wiki/Juanita_Millender-McDonald,,,,,1938-09-07,,no
Rep,George,,Miller,,,M000725,D,CA,11,0,M,202-225-2095,202-225-5609,http://georgemiller.house.gov,https://georgemiller.house.gov/contact-me/email-me,2205 Rayburn House Office Building,26734,H6CA07043,400278,N00007390,,http://www.opencongress.org/wiki/George_Miller,,,,,1945-05-17,,no
Rep,Alan,B.,Mollohan,,,M000844,D,WV,1,0,M,,,http://www.house.gov/mollohan,,,27130,H2WV01029,400281,N00002214,,http://www.opencongress.org/wiki/Alan_Mollohan,,,,,1943-05-14,,no
Rep,James,P.,Moran,Jr.,Jim,M000933,D,VA,8,0,M,202-225-4376,202-225-0017,http://moran.house.gov,https://moran.house.gov/contact-me,2252 Rayburn House Office Building,27118,H0VA08040,400283,N00002083,,http://www.opencongress.org/wiki/James_Moran,,,,,1945-05-16,,no
Rep,John,P.,Murtha,,,M001120,D,PA,12,0,M,,,http://www.house.gov/murtha,,,27048,H6PA12030,400286,N00001408,,http://www.opencongress.org/wiki/John_Murtha,,,,,1932-06-17,,no
Rep,Gregory,W.,Meeks,,,M001137,D,NY,5,1,M,202-225-3461,202-226-4169,http://meeks.house.gov,,2234 Rayburn House Office Building,4360,H8NY06048,400271,N00001171,GregoryMeeks,http://www.opencongress.org/wiki/Gregory_Meeks,http://youtube.com/gwmeeks,gregorymeeksny05,,,1953-09-25,Rep.Meeks@opencongress.org,no
Rep,Dennis,,Moore,,,M001140,D,KS,3,0,M,,,http://moore.house.gov,,,18662,H8KS03049,400282,N00005233,,http://www.opencongress.org/wiki/Dennis_Moore,,,,,1945-11-08,,no
Rep,Jim,,Matheson,,,M001142,D,UT,4,0,M,202-225-3011,202-225-5638,http://matheson.house.gov,https://mathesonforms.house.gov/contact-form,2211 Rayburn House Office Building,50722,H0UT02096,400255,N00009753,,http://www.opencongress.org/wiki/Jim_Matheson,,,,,1960-03-21,,no
Rep,Betty,Louise,McCollum,,,M001143,D,MN,4,1,F,202-225-6631,202-225-1968,http://mccollum.house.gov,,2256 Rayburn House Office Building,3812,H0MN04049,400259,N00012942,BettyMcCollum04,http://www.opencongress.org/wiki/Betty_McCollum,,repbettymccollum,,,1954-07-12,Rep.Mccollum@opencongress.org,no
Rep,James,,Marshall,,Jim,M001146,D,GA,8,0,M,,,http://jimmarshall.house.gov,,,31916,H0GA08032,400254,N00009635,,http://www.opencongress.org/wiki/James_Marshall,,,,,1948-03-31,,no
Rep,Kendrick,Brett,Meek,,,M001148,D,FL,17,0,M,,,http://kendrickmeek.house.gov,,,8092,H2FL17056,400270,N00025692,,http://www.opencongress.org/wiki/Kendrick_Meek,,,,,1966-09-06,,no
Rep,Michael,H.,Michaud,,,M001149,D,ME,2,0,M,202-225-6306,202-225-2943,http://michaud.house.gov,http://michaud.house.gov/email,1724 Longworth House Office Building,6582,H2ME02097,400274,N00024770,,http://www.opencongress.org/wiki/Michael_Michaud,,,,,1955-01-18,,no
Rep,R.,Bradley,Miller,,Brad,M001154,D,NC,13,0,M,202-225-3032,202-225-0181,http://www.house.gov/bradmiller,"http://bradmiller.house.gov/?sectionid=17&sectiontree=9,17",1127 Longworth House Office Building,10205,H2NC13029,400280,N00025093,,http://www.opencongress.org/wiki/Ralph_Miller,,,,,1953-05-19,,no
Rep,Gwen,,Moore,,,M001160,D,WI,4,1,F,202-225-4572,202-225-8135,https://gwenmoore.house.gov,,2252 Rayburn House Office Building,3457,H4WI04183,400661,N00026914,RepGwenMoore,http://www.opencongress.org/wiki/Gwendolynne_Moore,http://youtube.com/RepGwenMoore,GwenSMoore,,,1951-04-18,Rep.Gwenmoore@opencongress.org,no
Rep,Charles,J.,Melancon,,,M001161,D,LA,3,0,M,,,http://melancon.house.gov,,,35601,H4LA03028,400635,N00026840,,http://www.opencongress.org/wiki/Charles_Melancon,,,,,1947-10-03,,no
Rep,Doris,O.,Matsui,,,M001163,D,CA,6,1,F,202-225-7163,202-225-0566,https://matsui.house.gov,,2311 Rayburn House Office Building,28593,H6CA05195,400663,N00027459,DorisMatsui,http://www.opencongress.org/wiki/Doris_Matsui,http://youtube.com/RepDorisMatsui,doris.matsui,,,1944-09-25,Rep.Matsui@opencongress.org,no
Rep,Tim,,Mahoney,,,M001164,D,FL,16,0,M,,,http://mahoney.house.gov,,,68195,H6FL16059,412197,N00027804,,http://www.opencongress.org/wiki/Tim_Mahoney,,,,,1956-08-15,,no
Rep,Jerry,,McNerney,,,M001166,D,CA,9,1,M,202-225-1947,202-225-4060,http://mcnerney.house.gov,,2265 Rayburn House Office Building,29474,H4CA11081,412189,N00026926,RepMcNerney,http://www.opencongress.org/wiki/Gerald_McNerney,http://youtube.com/RepJerryMcNerney,jerrymcnerney,,,1951-06-18,Rep.Mcnerney@opencongress.org,no
Rep,Harry,E.,Mitchell,,,M001167,D,AZ,5,0,M,,,http://mitchell.house.gov,,,16369,H6AZ05067,412187,N00028162,,http://www.opencongress.org/wiki/Harry_Mitchell,,,,,1940-07-18,,no
Rep,Patrick,J.,Murphy,,,M001168,D,PA,8,0,M,,,http://patrickmurphy.house.gov,,,60031,H6PA08194,412233,N00027594,,http://www.opencongress.org/wiki/Patrick_Murphy,,,,,1973-10-19,,no
Rep,Daniel,B.,Maffei,,,M001171,D,NY,24,0,M,202-225-3701,202-225-4042,http://maffei.house.gov,https://maffei.house.gov/email-me,422 Cannon House Office Building,68959,H6NY25125,412297,N00027891,,http://www.opencongress.org/wiki/Daniel_Maffei,,,,,1968-07-04,,no
Rep,Betsy,,Markey,,,M001172,D,CO,4,0,F,,,http://betsymarkey.house.gov,,,106225,H8CO04067,412298,N00029128,,http://www.opencongress.org/wiki/Betsy_Markey,,,,,1956-04-27,,no
Rep,Eric,J. J.,Massa,,,M001173,D,NY,29,0,M,,,http://massa.house.gov,,,69120,H6NY29168,412299,N00027550,,http://www.opencongress.org/wiki/Eric_Massa,,,,,1959-09-16,,no
Rep,Michael,E.,McMahon,,,M001174,D,NY,13,0,M,,,http://mcmahon.house.gov,,,44728,H8NY13077,412296,N00030267,,http://www.opencongress.org/wiki/Michael_McMahon,,,,,1957-09-12,,no
Rep,Walter,,Minnick,,,M001175,D,ID,1,0,M,,,http://minnick.house.gov,,,436,H8ID01090,412300,N00006288,,http://www.opencongress.org/wiki/Walter_Minnick,,,,,1942-09-20,,no
Rep,Scott,,Murphy,,,M001178,D,NY,20,0,M,,,http://scottmurphy.house.gov/,,,110967,H0NY20079,412332,N00030682,,http://www.opencongress.org/wiki/Scott_Murphy,,,,,1970-01-26,,no
Rep,Sean,Patrick,Maloney,,,M001185,D,NY,18,1,M,202-225-5441,202-225-3289,http://seanmaloney.house.gov,,1027 Longworth House Office Building,139760,H2NY22139,412562,N00034277,RepSeanMaloney,,,RepSeanMaloney,,,1966-07-30,Rep.Seanmaloney@opencongress.org,no
Rep,Grace,,Meng,,,M001188,D,NY,6,1,F,202-225-2601,202-225-1589,http://meng.house.gov,,1317 Longworth House Office Building,69157,H2NY06116,412560,N00034547,RepGraceMeng,,,repgracemeng,,,1975-10-01,Rep.Meng@opencongress.org,no
Rep,Seth,,Moulton,,,M001196,D,MA,6,1,M,202-225-8020,202-225-5915,http://moulton.house.gov,,1408 Longworth House Office Building,146299,H4MA06090,412632,N00035431,teammoulton,,,CongressmanSethMoulton,,,1978-10-24,Rep.Moulton@opencongress.org,no
Rep,A.,Donald,McEachin,,,M001200,D,VA,4,1,M,202-225-6365,,https://mceachin.house.gov,,314 Cannon House Office Building,8230,H6VA04061,412728,N00039327,RepMcEachin,,,RepMcEachin,,,1961-10-10,Rep.Mceachin@opencongress.org,no
Rep,Stephanie,,Murphy,,,M001202,D,FL,7,1,F,202-225-4035,,https://stephaniemurphy.house.gov,,1237 Longworth House Office Building,173426,H6FL07140,412694,N00040133,RepStephMurphy,,http://youtube.com/RepStephMurphy,RepStephMurphy,,,1978-09-16,Rep.Stephaniemurphy@opencongress.org,no
Rep,Jerrold,L.,Nadler,,,N000002,D,NY,10,1,M,202-225-5635,202-225-6923,http://nadler.house.gov,,2109 Rayburn House Office Building,26980,H2NY17071,400289,N00000939,RepJerryNadler,http://www.opencongress.org/wiki/Jerrold_Nadler,http://youtube.com/congressmannadler,CongressmanNadler,,,1947-06-13,Rep.Nadler@opencongress.org,no
Rep,Richard,E.,Neal,,,N000015,D,MA,1,1,M,202-225-5601,202-225-8112,https://neal.house.gov,,341 Cannon House Office Building,26895,H8MA02041,400291,N00000153,RepRichardNeal,http://www.opencongress.org/wiki/Richard_Neal,http://youtube.com/RepRichardENeal,reprichardneal,,,1949-02-14,Rep.Neal@opencongress.org,no
Rep,Richard,M.,Nolan,,,N000127,D,MN,8,1,M,202-225-6211,202-225-0699,http://nolan.house.gov,,2366 Rayburn House Office Building,138505,H2MN08111,408211,N00021207,USRepRickNolan,,http://youtube.com/USRepRickNolan,UsRepRickNolan,,,1943-12-17,Rep.Nolan@opencongress.org,no
Rep,Grace,F.,Napolitano,,,N000179,D,CA,32,1,F,202-225-5256,202-225-0027,http://napolitano.house.gov,,1610 Longworth House Office Building,8393,H8CA34068,400290,N00006789,GraceNapolitano,http://www.opencongress.org/wiki/Grace_Napolitano,http://youtube.com/RepGraceNapolitano,RepGraceNapolitano,,,1936-12-04,Rep.Napolitano@opencongress.org,no
Rep,Glenn,C.,Nye,,,N000183,D,VA,2,0,M,,,http://nye.house.gov,,,109342,H8VA02046,412301,N00029784,,http://www.opencongress.org/wiki/Glenn_Nye,,,,,1974-09-09,,no
Rep,Donald,W.,Norcross,,,N000188,D,NJ,1,1,M,202-225-6501,202-225-6583,https://norcross.house.gov,,1531 Longworth House Office Building,116277,H4NJ01084,412606,N00036154,DonaldNorcross,,,DonaldNorcrossNJ,,,1958-12-13,Rep.Norcross@opencongress.org,no
Rep,James,L.,Oberstar,,,O000006,D,MN,8,0,M,,,http://oberstar.house.gov,,,26927,H6MN08047,400299,N00001806,,http://www.opencongress.org/wiki/James_Oberstar,,,,,1934-09-10,,no
Rep,David,Ross,Obey,,Dave,O000007,D,WI,7,0,M,,,http://obey.house.gov,,,27140,H6WI07033,400300,N00004394,,http://www.opencongress.org/wiki/David_Ross_Obey,,,,,1938-10-03,,no
Rep,John,W.,Olver,,,O000085,D,MA,1,0,M,202-225-5335,202-226-1224,http://www.house.gov/olver,http://www.house.gov/olver/contactme.html,1111 Longworth House Office Building,26894,H2MA01020,400301,N00000143,,http://www.opencongress.org/wiki/John_Olver,,,,,1936-09-03,,no
Rep,Solomon,P.,Ortiz,,,O000107,D,TX,27,0,M,,,http://ortiz.house.gov,,,27106,H2TX27026,400302,N00005998,,http://www.opencongress.org/wiki/Solomon_Ortiz,,,,,1937-06-03,,no
Rep,William,L.,Owens,,,O000169,D,NY,21,0,M,202-225-4611,202-226-0621,http://owens.house.gov,http://owens.house.gov/contact/,405 Cannon House Office Building,116354,H0NY23081,412383,N00031011,,http://www.opencongress.org/wiki/William_Owens,,,,,1949-01-20,,no
Rep,Beto,,O'Rourke,,,O000170,D,TX,16,1,M,202-225-4831,,http://orourke.house.gov,,1330 Longworth House Office Building,78533,H2TX16185,412575,N00033540,RepBetoORourke,,http://youtube.com/betoorourketx16,betoorourketx16,,,1972-09-26,Rep.Orourke@opencongress.org,no
Rep,Tom,,O'Halleran,,,O000171,D,AZ,1,1,M,202-225-3361,,https://ohalleran.house.gov,,126 Cannon House Office Building,28499,H6AZ01199,412682,N00037515,repohalleran,,,repohalleran,,,1946-01-24,Rep.Ohalleran@opencongress.org,no
Rep,Frank,J.,Pallone,Jr.,,P000034,D,NJ,6,1,M,202-225-4671,202-225-9665,https://pallone.house.gov,,237 Cannon House Office Building,26951,H8NJ03073,400308,N00000781,FrankPallone,http://www.opencongress.org/wiki/Frank_Pallone,http://youtube.com/repfrankpallone,repfrankpallone,,,1951-10-30,Rep.Pallone@opencongress.org,no
